customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,TechSupport,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,DataVersion
7590-VHVEG1094,Female,0,No,No,20,Yes,Fiber optic,Yes,Month-to-month,Electronic check,32.37,632.56,Yes,v1.0
7590-VHVEG1095,Female,1,No,No,62,Yes,DSL,No internet service,Month-to-month,Mailed check,86.27,5183.15,Yes,v1.0
7590-VHVEG1096,Female,1,No,Yes,26,Yes,No,Yes,Two year,Mailed check,51.86,1374.61,Yes,v1.0
7590-VHVEG1097,Female,0,Yes,No,66,Yes,DSL,No,Month-to-month,Electronic check,87.26,5597.17,Yes,v1.0
7590-VHVEG1098,Female,0,Yes,Yes,40,Yes,Fiber optic,No,One year,Bank transfer,26.82,1083.22,No,v1.0
7590-VHVEG1099,Male,0,No,No,17,Yes,No,Yes,Month-to-month,Credit card,37.14,616.49,No,v1.0
7590-VHVEG1100,Male,0,Yes,Yes,1,Yes,No,No,One year,Mailed check,103.86,105.54,No,v1.0
7590-VHVEG1101,Male,0,Yes,No,61,Yes,Fiber optic,Yes,One year,Electronic check,42.26,2659.27,No,v1.0
7590-VHVEG1102,Male,1,No,Yes,43,Yes,Fiber optic,Yes,Month-to-month,Credit card,102.03,4509.27,Yes,v1.0
7590-VHVEG1103,Female,1,Yes,Yes,42,Yes,DSL,No,Month-to-month,Bank transfer,47.37,2041.4,No,v1.0
7590-VHVEG1104,Male,1,Yes,Yes,25,Yes,No,No,Month-to-month,Bank transfer,83.0,2010.26,Yes,v1.0
7590-VHVEG1105,Female,1,Yes,No,39,Yes,No,No internet service,Two year,Credit card,88.03,3291.73,No,v1.0
7590-VHVEG1106,Female,0,Yes,No,35,Yes,No,No,One year,Bank transfer,70.24,2507.32,No,v1.0
7590-VHVEG1107,Male,0,Yes,Yes,3,Yes,DSL,No,Two year,Mailed check,49.92,147.79,Yes,v1.0
7590-VHVEG1108,Male,0,Yes,No,44,No,DSL,No,Month-to-month,Mailed check,40.84,1784.77,No,v1.0
7590-VHVEG1109,Female,0,No,Yes,51,Yes,Fiber optic,Yes,One year,Mailed check,23.25,1130.28,No,v1.0
7590-VHVEG1110,Male,0,Yes,No,12,Yes,Fiber optic,Yes,One year,Bank transfer,49.79,583.08,No,v1.0
7590-VHVEG1111,Male,0,No,Yes,19,Yes,DSL,No,One year,Mailed check,84.01,1521.76,No,v1.0
7590-VHVEG1112,Female,0,No,No,44,Yes,DSL,No,Two year,Electronic check,111.95,5112.76,No,v1.0
7590-VHVEG1113,Female,0,No,No,59,Yes,DSL,No,Month-to-month,Mailed check,105.38,6057.77,Yes,v1.0
7590-VHVEG1114,Female,0,Yes,No,49,Yes,DSL,No,Month-to-month,Mailed check,95.07,4685.35,No,v1.0
7590-VHVEG1115,Female,0,Yes,Yes,61,Yes,Fiber optic,No,One year,Bank transfer,97.27,5659.8,Yes,v1.0
7590-VHVEG1116,Female,0,No,Yes,17,No,DSL,Yes,One year,Mailed check,85.17,1472.02,No,v1.0
7590-VHVEG1117,Female,0,No,No,57,Yes,Fiber optic,Yes,One year,Credit card,45.51,2548.06,No,v1.0
7590-VHVEG1118,Male,0,No,Yes,55,Yes,Fiber optic,No internet service,Month-to-month,Electronic check,108.91,6228.13,Yes,v1.0
7590-VHVEG1119,Male,0,Yes,No,47,Yes,DSL,No,Month-to-month,Bank transfer,85.73,4185.78,Yes,v1.0
7590-VHVEG1120,Male,0,Yes,Yes,12,Yes,DSL,No internet service,Month-to-month,Electronic check,74.92,883.37,No,v1.0
7590-VHVEG1121,Female,0,Yes,Yes,62,Yes,No,Yes,Month-to-month,Credit card,30.88,1991.13,No,v1.0
7590-VHVEG1122,Female,0,No,Yes,8,Yes,Fiber optic,No internet service,One year,Bank transfer,63.81,535.82,No,v1.0
7590-VHVEG1123,Male,1,Yes,No,21,Yes,DSL,Yes,One year,Bank transfer,65.12,,Yes,v1.0
7590-VHVEG1124,Male,0,Yes,No,70,Yes,Fiber optic,Yes,Month-to-month,Mailed check,104.73,7583.73,No,v1.0
7590-VHVEG1125,Male,1,No,No,25,Yes,Fiber optic,No internet service,Month-to-month,Electronic check,73.57,1793.12,Yes,v1.0
7590-VHVEG1126,Female,1,Yes,Yes,12,Yes,No,Yes,Month-to-month,Credit card,57.28,692.62,Yes,v1.0
7590-VHVEG1127,Male,1,No,No,15,Yes,DSL,No,Month-to-month,Credit card,115.73,1660.78,No,v1.0
7590-VHVEG1128,Male,0,Yes,No,59,No,No,Yes,One year,Bank transfer,30.85,1746.45,No,v1.0
7590-VHVEG1129,Male,0,No,No,26,Yes,Fiber optic,No,Two year,Mailed check,61.41,1676.31,No,v1.0
7590-VHVEG1130,Female,0,Yes,Yes,26,Yes,No,No internet service,Month-to-month,Bank transfer,24.12,616.21,No,v1.0
7590-VHVEG1131,Male,0,No,No,47,No,Fiber optic,No,One year,Bank transfer,92.51,4455.91,No,v1.0
7590-VHVEG1132,Male,0,Yes,No,32,Yes,No,No,Two year,Bank transfer,109.97,3627.01,No,v1.0
7590-VHVEG1133,Female,1,No,No,10,Yes,Fiber optic,Yes,Two year,Bank transfer,47.44,491.42,No,v1.0
7590-VHVEG1134,Female,1,No,Yes,16,Yes,Fiber optic,No,Month-to-month,Credit card,104.12,1748.78,No,v1.0
7590-VHVEG1135,Female,0,Yes,Yes,71,Yes,DSL,No,Two year,Credit card,48.64,3363.99,Yes,v1.0
7590-VHVEG1136,Female,0,Yes,Yes,17,Yes,No,Yes,Month-to-month,Bank transfer,109.26,1771.97,Yes,v1.0
7590-VHVEG1137,Female,1,No,No,23,Yes,Fiber optic,No,Month-to-month,Bank transfer,93.89,2140.25,Yes,v1.0
7590-VHVEG1138,Male,0,Yes,No,26,No,Fiber optic,Yes,Month-to-month,Mailed check,98.88,2475.8,Yes,v1.0
7590-VHVEG1139,Male,0,No,No,7,Yes,No,No internet service,Month-to-month,Bank transfer,21.76,145.08,No,v1.0
7590-VHVEG1140,Female,0,No,No,14,Yes,Fiber optic,No,Month-to-month,Credit card,114.36,1578.63,Yes,v1.0
7590-VHVEG1141,Female,0,Yes,No,7,Yes,Fiber optic,Yes,Month-to-month,Electronic check,91.21,656.61,Yes,v1.0
7590-VHVEG1142,Female,0,Yes,No,9,Yes,Fiber optic,No,Month-to-month,Credit card,49.87,451.76,No,v1.0
7590-VHVEG1143,Female,0,Yes,No,48,Yes,Fiber optic,No,Two year,Mailed check,101.28,4770.46,No,v1.0
7590-VHVEG1144,Male,0,No,No,59,Yes,No,No,Two year,Credit card,47.59,2851.09,No,v1.0
7590-VHVEG1145,Male,0,No,No,39,Yes,DSL,No internet service,Month-to-month,Electronic check,105.53,4005.37,No,v1.0
7590-VHVEG1146,Female,0,Yes,No,18,Yes,DSL,No,Two year,Bank transfer,31.03,531.47,No,v1.0
7590-VHVEG1147,Female,0,No,No,59,No,No,No internet service,Two year,Electronic check,88.96,,Yes,v1.0
7590-VHVEG1148,Female,0,No,No,17,Yes,DSL,No,One year,Bank transfer,72.99,1256.16,No,v1.0
7590-VHVEG1149,Female,0,Yes,No,14,Yes,Fiber optic,Yes,Month-to-month,Bank transfer,29.46,423.26,Yes,v1.0
7590-VHVEG1150,Male,0,No,Yes,31,Yes,Fiber optic,No,One year,Credit card,43.71,1292.41,Yes,v1.0
7590-VHVEG1151,Female,0,No,No,24,Yes,Fiber optic,No,Two year,Credit card,21.22,526.34,No,v1.0
7590-VHVEG1152,Female,0,No,Yes,60,Yes,Fiber optic,No,One year,Credit card,65.94,4003.64,No,v1.0
7590-VHVEG1153,Male,1,Yes,Yes,45,Yes,No,No internet service,Month-to-month,Mailed check,49.52,2242.71,No,v1.0
7590-VHVEG1154,Female,1,Yes,No,3,Yes,DSL,No,Month-to-month,Credit card,78.64,238.86,Yes,v1.0
7590-VHVEG1155,Male,1,No,No,37,Yes,Fiber optic,No internet service,One year,Mailed check,49.13,1884.03,No,v1.0
7590-VHVEG1156,Female,0,Yes,No,43,Yes,DSL,No,Month-to-month,Credit card,49.39,2142.32,Yes,v1.0
7590-VHVEG1157,Female,0,No,No,40,Yes,DSL,No,Month-to-month,Bank transfer,92.83,3743.38,Yes,v1.0
7590-VHVEG1158,Male,1,Yes,Yes,55,Yes,No,No,Month-to-month,Mailed check,24.72,1426.2,No,v1.0
7590-VHVEG1159,Female,1,No,Yes,39,Yes,No,No,Two year,Electronic check,108.48,4339.48,No,v1.0
7590-VHVEG1160,Male,1,No,No,15,Yes,DSL,No internet service,Two year,Mailed check,103.52,1543.87,No,v1.0
7590-VHVEG1161,Male,0,No,No,4,No,DSL,No,Month-to-month,Mailed check,85.44,348.87,No,v1.0
7590-VHVEG1162,Male,0,No,Yes,25,Yes,DSL,Yes,Two year,Electronic check,78.14,,Yes,v1.0
7590-VHVEG1163,Female,0,Yes,No,13,Yes,DSL,No,Month-to-month,Mailed check,107.45,,Yes,v1.0
7590-VHVEG1164,Female,0,No,No,33,Yes,Fiber optic,No,One year,Bank transfer,38.16,1271.55,No,v1.0
7590-VHVEG1165,Male,0,No,No,16,No,Fiber optic,Yes,One year,Credit card,27.74,462.83,No,v1.0
7590-VHVEG1166,Female,0,Yes,No,42,Yes,DSL,Yes,Two year,Electronic check,43.47,1904.18,Yes,v1.0
7590-VHVEG1167,Female,0,Yes,No,66,Yes,Fiber optic,No,Two year,Credit card,97.87,6357.21,No,v1.0
7590-VHVEG1168,Female,0,No,No,55,No,Fiber optic,No,Month-to-month,Bank transfer,23.4,1290.43,No,v1.0
7590-VHVEG1169,Male,0,No,No,42,Yes,DSL,No,Two year,Electronic check,77.12,3145.44,No,v1.0
7590-VHVEG1170,Male,0,Yes,Yes,34,Yes,Fiber optic,Yes,Month-to-month,Credit card,117.55,4194.89,No,v1.0
7590-VHVEG1171,Female,1,No,No,30,Yes,DSL,Yes,One year,Credit card,103.86,3265.65,Yes,v1.0
7590-VHVEG1172,Male,0,No,No,13,Yes,DSL,No,One year,Bank transfer,71.1,938.14,No,v1.0
7590-VHVEG1173,Female,0,No,Yes,13,Yes,No,No,One year,Credit card,26.24,351.46,No,v1.0
7590-VHVEG1174,Female,1,No,Yes,18,Yes,DSL,Yes,Month-to-month,Bank transfer,101.47,1865.83,Yes,v1.0
7590-VHVEG1175,Female,0,No,No,32,Yes,Fiber optic,No,Two year,Mailed check,78.7,,No,v1.0
7590-VHVEG1176,Male,0,No,No,39,Yes,DSL,No,Month-to-month,Bank transfer,31.26,1164.81,Yes,v1.0
7590-VHVEG1177,Male,0,No,No,46,Yes,No,Yes,Month-to-month,Mailed check,29.2,1337.03,No,v1.0
7590-VHVEG1178,Female,0,No,Yes,29,Yes,No,Yes,One year,Electronic check,109.14,3220.48,No,v1.0
7590-VHVEG1179,Male,0,No,No,62,Yes,Fiber optic,Yes,Month-to-month,Credit card,85.58,5400.26,Yes,v1.0
7590-VHVEG1180,Female,0,Yes,No,62,Yes,Fiber optic,No internet service,Two year,Bank transfer,101.27,6199.08,No,v1.0
7590-VHVEG1181,Male,0,Yes,Yes,57,Yes,No,No,Month-to-month,Bank transfer,106.14,6317.2,Yes,v1.0
7590-VHVEG1182,Male,0,Yes,No,16,Yes,Fiber optic,No,Month-to-month,Credit card,76.03,1176.07,Yes,v1.0
7590-VHVEG1183,Male,0,No,Yes,56,Yes,DSL,No,Two year,Credit card,70.71,3959.89,No,v1.0
7590-VHVEG1184,Female,0,No,Yes,10,Yes,Fiber optic,No,Month-to-month,Electronic check,62.18,633.69,Yes,v1.0
7590-VHVEG1185,Female,0,No,No,30,Yes,Fiber optic,No,Month-to-month,Electronic check,51.06,1562.02,No,v1.0
7590-VHVEG1186,Female,0,Yes,No,25,Yes,Fiber optic,No,One year,Bank transfer,62.59,1588.02,No,v1.0
7590-VHVEG1187,Male,0,Yes,Yes,5,Yes,Fiber optic,Yes,Month-to-month,Electronic check,95.84,468.43,Yes,v1.0
7590-VHVEG1188,Female,0,No,No,65,Yes,DSL,No,One year,Mailed check,78.99,4957.74,No,v1.0
7590-VHVEG1189,Female,0,Yes,Yes,49,Yes,No,No,Month-to-month,Electronic check,107.47,5337.48,No,v1.0
7590-VHVEG1190,Female,0,Yes,Yes,3,Yes,Fiber optic,No,Two year,Electronic check,318.62,192.24,No,v1.0
7590-VHVEG1191,Female,0,No,No,45,Yes,No,No,Two year,Bank transfer,79.49,3462.56,Yes,v1.0
7590-VHVEG1192,Male,0,No,No,14,Yes,Fiber optic,Yes,One year,Mailed check,81.87,1169.67,No,v1.0
7590-VHVEG1193,Male,0,Yes,Yes,30,Yes,DSL,No,Month-to-month,Electronic check,77.99,2329.1,Yes,v1.0
7590-VHVEG1194,Female,0,No,No,68,Yes,Fiber optic,No,Two year,Mailed check,88.86,6143.72,No,v1.0
7590-VHVEG1195,Male,0,Yes,Yes,18,Yes,No,No internet service,One year,Mailed check,43.27,805.11,No,v1.0
7590-VHVEG1196,Male,0,Yes,No,62,Yes,DSL,No,One year,Mailed check,70.21,4209.35,No,v1.0
7590-VHVEG1197,Male,0,Yes,No,37,Yes,DSL,No,Month-to-month,Credit card,346.36,1064.16,No,v1.0
7590-VHVEG1198,Male,0,No,No,25,Yes,No,No,Two year,Credit card,57.68,1482.3,Yes,v1.0
7590-VHVEG1199,Male,0,Yes,Yes,48,Yes,DSL,No internet service,One year,Credit card,67.79,3289.68,No,v1.0
7590-VHVEG0012,Female,0,No,Yes,64,Yes,DSL,No,One year,Credit card,65.81,4117.55,No,v1.0
7590-VHVEG0045,Male,0,No,Yes,8,No,Fiber optic,No internet service,Month-to-month,Bank transfer,46.03,365.35,Yes,v1.0
7590-VHVEG0098,Male,0,No,No,65,Yes,Fiber optic,Yes,Month-to-month,Credit card,116.16,7811.09,No,v1.0
7590-VHVEG0120,Male,0,Yes,No,59,Yes,DSL,No internet service,One year,Electronic check,80.85,4599.65,No,v1.0
